voter_reg_num,county_desc,race,gender,age,voter_city,voter_state,voter_zip,voter_party_code,voted_2016,voted_2020,voted_2024
000000012189,WILKES,WHITE,M,66,MILLERS CREEK,NC,28651,REP,1,0,0
000000012206,WILKES,WHITE,F,94,BOOMER,NC,28606,REP,1,0,0
000030012010,WILKES,WHITE,M,51,WILKESBORO,NC,28697,REP,1,1,0
000030025242,WILKES,WHITE,M,66,WILKESBORO,NC,28697,DEM,1,0,0
000000042340,WILKES,WHITE,F,75,NORTH WILKESBORO,NC,28659,REP,1,0,0
000000053226,WILKES,WHITE,F,47,WILKESBORO,NC,28697,REP,1,1,1
000030034096,WILKES,WHITE,M,57,NORTH WILKESBORO,NC,28659,UNA,1,0,0
000030013030,WILKES,WHITE,M,42,WILKESBORO,NC,28697,DEM,1,0,0
000030033843,WILKES,WHITE,M,64,ELKIN,NC,28621,REP,1,0,0
000000012581,WILKES,BLACK or AFRICAN AMERICAN,F,93,WILKESBORO,NC,28697,DEM,1,0,0
